page,issue_candidate,score,matched_patterns,review_text
116,wrong_missing_item,2,"giao thieu; thieu hang","GIAO THIẾU HÀNG :)))) Đặt hai chiếc thì giao một chiếc Nhắn tin thì trả lời như bot Tệ UGREEN Củ sạc nhanh Nexode Robot UGREEN Uno 30W 65W Cho iPhone 16 Pro max | Công nghệ GaN Củ Sạc sb c mini Công nghệ PD3.0/QC4.0/PPS Cho iphone 15/14 / 14 pro max / macbook air / ipad pro / ipad mini UGREEN Củ sạc nhanh Nexode Robot UGREEN Uno 30W 65W Cho iPhone 16 Pro max | Công nghệ GaN Củ Sạc sb c mini Công nghệ PD3.0/QC4.0/PPS Cho iphone 15/14 / 14 pro max / macbook air / ipad pro / ipad mini"
116,price_value,1,"phi tien","Chất lượng sản phẩm: không tốt Ko kết nối đc với định vị ko kiếm đc nên khuyến cáo lội người đường mua để tránh lãng phí tiền như tôi!! Ugreen Thẻ Thông Minh Định Vị Thông Minh Chống Mất Bluetooth5.0 Finder Airtag Theo Dõi Finder Định Vị Cho iPhone / iPad / Mac 1 1 2 114 115 116 117 118 DỊCH VỤ KHÁCH HÀNG Trung Tâm Trợ Giúp Shopee Shopee Blog Shopee Mall Hướng Dẫn Mua Hàng/Đặt Hàng Hướng Dẫn Bán Hàng Ví ShopeePay Shopee Xu Đơn Hàng Trả Hàng/Hoàn Tiền Liên Hệ Shopee Chính Sách Bảo Hành SHOPEE VIỆT NAM Về Shopee Tuyển Dụng Điều Khoản Shopee Chính Sách Bảo Mật Shopee Mall Kênh Người Bán Flash Sale Tiếp Thị Liên Kết Liên Hệ Truyền Thông THANH TOÁN ĐƠN VỊ VẬN CHUYỂN THEO DÕI SHOPEE Facebook Instagram LinkedIn TẢI ỨNG DỤNG SHOPEE © 2026 Shopee. Tất cả các quyền được bảo lưu. Quốc gia & Khu vực: Argentina Singapore Indonesia Thái Lan Malaysia Việt Nam Philippines Brazil México Đài Loan CHÍNH SÁCH BẢO MẬT QUY CHẾ HOẠT ĐỘNG CHÍNH SÁCH VẬN CHUYỂN CHÍNH SÁCH TRẢ HÀNG VÀ HOÀN TIỀN Công ty TNHH Shopee Địa chỉ: Tầng 4-5-6, Tòa nhà Capital Place, số 29 đường Liễu Giai, Phường Ngọc Hà, Thành phố Hà Nội, Việt Nam Chăm sóc khách hàng: Gọi tổng đài Shopee (miễn phí) hoặc Trò chuyện với Shopee ngay trên Trung tâm trợ giúp Chịu Trách Nhiệm Quản Lý Nội Dung: Nguyễn Bùi Anh Tuấn Mã số doanh nghiệp: 0106773786 do Sở Kế hoạch và Đầu tư TP Hà Nội cấp lần đầu ngày 10/02/2015 © 2015 - Bản quyền thuộc về Công ty TNHH Shopee 2"
117,seller_service,1,"khong tra loi","Về dùng 1-2 tuần thì nghe chất lượng âm thanh rất kém, tai nghe bên được bên không. Liên lạc với shop thì không trả lời. Thời gian bảo hành 18 tháng coi như ko có bảo hành. Người nào mua sản phẩm này cần xem thật kỹ, trông bóng bẩy quảng cáo đẹp nhưng thực sự chất lượng thua luôn cái tai nghe 50-7 chục. Hãy tin cảnh báo của tôi. Ugreen Dụng Cụ Cố Định Dây Cáp 14cm Cho Chuột Tai Nghe HDMI Aux USB"
119,seller_service,1,"khong tra loi","Quá khó sử dụng lại không có video hướng dẫn chỉ tiết. Nhắn shop thì không trả lời UGREEN Tempered Glass HD Films for iPhone 16 Pro Max Glass Screen Protector for iPhone 16 Pro UGREEN Tempered Glass HD Films for iPhone 16 Pro Max Glass Screen Protector for iPhone 16 Pro"
119,price_value,2,"phi tien; mua phi","Chất lượng sản phẩm: tệ Tính năng nổi bật: không hoạt động Mua phí tiền Cáp chuyển đổi cổng USB UGREEN type C sang giắc 3.5mm thích hợp cho Huawei P20 Pro Xiaomi Mi 6 8 9"
119,shipping_delivery,1,"mat don","Đã xem video hướng dẫn, làm đủ tất cả các bước thì phát hiện ra là miếng dán bị dính chặt vào miếng số 1 lúc bóc ra. Thế là hỏng luôn 1 miếng. Miếng thứ hai thì không bị, nhưng sau khi miết theo hướng dẫn và bóc miếng số 2 ra thì phần miếng dán chính cũng dính theo miếng số 2 mà không dính vào mặt đồng hồ. Nói chung là tương đối mất công ngồi xem video hướng dẫn rồi làm theo xong gặp cảnh này. Thực sự là chất lượng quá tệ so với giá tiền. Miếng dán bảo vệ màn hình UGREEN 2Pack cho Apple Watch Series 9 8 7 44mm / Series SE 6 5 4 44mm, Độ phân giải cao, Không bong bóng, Phim TPU linh hoạt trong suốt, Lắp đặt dễ dàng, cho iWatch 44 / 40mm"
120,seller_service,1,"thai do","T chưa từng bao giờ gặp trải nghiệm mua hàng tồi tệ đến vậy Đặt hàng gần 3 tuần mới giao Nhắn tin hỗ trợ khách hàng với thái độ thách thức Chất lượng sản phẩm ok Thái độ phục vụ như qq Ugreen Uno 65W 30W RobotGaN Sạc Nhanh GaN2 Sạc Nhanh RG Bộ Chuyển Đổi Nguồn USB C Nhanh Cho iPhone 16 Pro Max iPhone 15 14 13 Pro Max Samsung S24 S23 Ultra 1 dakota538"
120,seller_service,1,"thai do","T chưa từng bao giờ gặp trải nghiệm mua hàng tồi tệ đến vậy Đặt hàng gần 3 tuần mới giao Nhắn tin hỗ trợ khách hàng với thái độ thách thức Chất lượng sản phẩm ok Thái độ phục vụ như qq 【MFi】Đầu chuyển đổi UGREEN USB C sang Lightning PD 20W sạc nhanh thích hợp cho iPhone 11 12 13 14/ iPad Pro Air/ Air Pod Pro 2 1 2 118 119 120 121 122 DỊCH VỤ KHÁCH HÀNG Trung Tâm Trợ Giúp Shopee Shopee Blog Shopee Mall Hướng Dẫn Mua Hàng/Đặt Hàng Hướng Dẫn Bán Hàng Ví ShopeePay Shopee Xu Đơn Hàng Trả Hàng/Hoàn Tiền Liên Hệ Shopee Chính Sách Bảo Hành SHOPEE VIỆT NAM Về Shopee Tuyển Dụng Điều Khoản Shopee Chính Sách Bảo Mật Shopee Mall Kênh Người Bán Flash Sale Tiếp Thị Liên Kết Liên Hệ Truyền Thông THANH TOÁN ĐƠN VỊ VẬN CHUYỂN THEO DÕI SHOPEE Facebook Instagram LinkedIn TẢI ỨNG DỤNG SHOPEE © 2026 Shopee. Tất cả các quyền được bảo lưu. Quốc gia & Khu vực: Argentina Singapore Indonesia Thái Lan Malaysia Việt Nam Philippines Brazil México Đài Loan CHÍNH SÁCH BẢO MẬT QUY CHẾ HOẠT ĐỘNG CHÍNH SÁCH VẬN CHUYỂN CHÍNH SÁCH TRẢ HÀNG VÀ HOÀN TIỀN Công ty TNHH Shopee Địa chỉ: Tầng 4-5-6, Tòa nhà Capital Place, số 29 đường Liễu Giai, Phường Ngọc Hà, Thành phố Hà Nội, Việt Nam Chăm sóc khách hàng: Gọi tổng đài Shopee (miễn phí) hoặc Trò chuyện với Shopee ngay trên Trung tâm trợ giúp Chịu Trách Nhiệm Quản Lý Nội Dung: Nguyễn Bùi Anh Tuấn Mã số doanh nghiệp: 0106773786 do Sở Kế hoạch và Đầu tư TP Hà Nội cấp lần đầu ngày 10/02/2015 © 2015 - Bản quyền thuộc về Công ty TNHH Shopee 2"
123,seller_service,1,"thai do","Chuột k tương thích với mac, thái độ phục vụ kém, 1 sao UGREEN Chuột không dây Bluetooth 5.0+2.4G Chuột bấm im lặng không dây 4000DPI dọc tiện dụng cho máy tính xách tay laptop MCBook PC Tablet PAD Windows Mac OS"
124,packaging,2,"dong goi so sai; goi so sai","Hàng giao về mình làm review thì hộp như hình và video đóng gói sơ sài, bóp méo, nam châm hút yếu lỡ tay một cái là rơi đt, cùng là Qi2 mà sạc dự phòng kia hút chắc hơn hẳn, mô tả quay lên xuống 90° nhưng kia chắc tầm 75°, nhắn shop ko thấy người thật phản hồi, nam châm hút yếu thế này vào mùa hè nóng nhiều từ tính giảm di chắc rơi máy, đèn led thì bỏ AẢiPods pro 2 ra vẫn delay led 3,4s mới tắt Mọi người mua cân nhắc 0:31 Đế sạc 2 trong 1 7.5W/15W từ tính và không dây Ugreen cho iPhone 12 13 14 15Pro Max, Airpods, Xiaomi Air S2, Galaxy Buds 2 vietphong1710"
124,seller_service,1,"thai do","Hàng thì tốt mà thái độ nhãn hàng với khách không tốt, 2 món như nhau mà để 2 mã sp khác nhau, chênh lệch giá nhiều Cáp sạc UGREEN bện nylon Micro USB hỗ trợ sạc nhanh 100cm"
125,seller_service,1,"khong tra loi","Ko trả lời câu hỏi người mua. Chỉ để tin nhắn tự động"
127,seller_service,1,"khong tra loi","Đúng với mô tả: lừa đảo không đổi bảo hành Chất lượng sản phẩm: shop cố tình không trả bảo hành Mình đặt thêm 1 đơn hàng để report shop này Mua cục sạc 65w chứ hết 12 tháng hỏng Liên hệ shop hỗ trợ đồng ý đổi sản phẩm mới để bảo hành, mình đã cung cấp 2 video sản phẩm k lên điện và nhúng nước sản phẩm để chắc chắn k sử dụng được Tuy nhiên shop gửi cho m 1 mã giảm giá = giá trị sản phẩm để đặt đơn hoàn nhưng k sử dụng được Sau khi liên hệ lai shop khẳng định mình đã sử dụng mã giảm giá rồi trong khi mình không đặt và có liên hệ nhưng shop k trả lời Mình đã liên hệ cskh shopee xác nhận mã đơn shop gửi không phải do mình đặt Shop tiếp tục không trả lời và không có sự hỗ trợ nào Chúc shop sập tiệm Ugreen Đế Sạc Điện Thoại Không Dây Bằng Kim Loại Hít Nam Châm Cho Iphone 13 12 11 xs 2 1 2 125 126 127 128 129 DỊCH VỤ KHÁCH HÀNG Trung Tâm Trợ Giúp Shopee Shopee Blog Shopee Mall Hướng Dẫn Mua Hàng/Đặt Hàng Hướng Dẫn Bán Hàng Ví ShopeePay Shopee Xu Đơn Hàng Trả Hàng/Hoàn Tiền Liên Hệ Shopee Chính Sách Bảo Hành SHOPEE VIỆT NAM Về Shopee Tuyển Dụng Điều Khoản Shopee Chính Sách Bảo Mật Shopee Mall Kênh Người Bán Flash Sale Tiếp Thị Liên Kết Liên Hệ Truyền Thông THANH TOÁN ĐƠN VỊ VẬN CHUYỂN THEO DÕI SHOPEE Facebook Instagram LinkedIn TẢI ỨNG DỤNG SHOPEE © 2026 Shopee. Tất cả các quyền được bảo lưu. Quốc gia & Khu vực: Argentina Singapore Indonesia Thái Lan Malaysia Việt Nam Philippines Brazil México Đài Loan CHÍNH SÁCH BẢO MẬT QUY CHẾ HOẠT ĐỘNG CHÍNH SÁCH VẬN CHUYỂN CHÍNH SÁCH TRẢ HÀNG VÀ HOÀN TIỀN Công ty TNHH Shopee Địa chỉ: Tầng 4-5-6, Tòa nhà Capital Place, số 29 đường Liễu Giai, Phường Ngọc Hà, Thành phố Hà Nội, Việt Nam Chăm sóc khách hàng: Gọi tổng đài Shopee (miễn phí) hoặc Trò chuyện với Shopee ngay trên Trung tâm trợ giúp Chịu Trách Nhiệm Quản Lý Nội Dung: Nguyễn Bùi Anh Tuấn Mã số doanh nghiệp: 0106773786 do Sở Kế hoạch và Đầu tư TP Hà Nội cấp lần đầu ngày 10/02/2015 © 2015 - Bản quyền thuộc về Công ty TNHH Shopee 2"
129,seller_service,1,"khong phan hoi","Tôi đã mua 6 con chuột ở đây, nhưng khi chuột có vấn đề nhắn hỏi shop về việc bảo hành thì gần như không phản hồi, chỉ yêu cầu quay phim lại. Chuột hỏng quay phim thì có ý nghĩa gì vậy shop, khách mà đã có ý gì thì người ta có thiếu gì cách làm cho chuột không chạy để quay. Cách trả lời khách hàng hết sức hời hợt thiếu trách nhiệm. Thôi từ sau khỏi mua, thiếu gì người bán mà phải ủng hộ cái shop thiếu trách nhiệm với khách hàng vậy."
131,packaging,1,"khong co chong soc","Đóng gói cẩu thả, không có chống sốc khiến hàng về tới tay người dùng bị rách như này. Tuy không ảnh hưởng chất lượng nhưng shop cần lưu ý. Ugreen 20W USB C Sạc Nhanh PD 3.0 Sạc Tường Cắm Tương Thích Cho iPhone 16 Pro Max 14 Pro Max, Galaxy, Pixel 4 / 3, iPad Mini / Pro, Airpods Pro"
132,packaging,1,"hop mop","Chất lượng sản phẩm: chưa xài nên chưa biết mua làm quà tặng nhắn với shop gói kỹ giúp để tặng quà, shop bỏ vào mỗi hộp cartong mỏng, hàng tới hộp móp tan nát quá thất vọng 😢 Tai nghe Bluetooth không dây UGREEN Max5c 43dB Hybrid Active Khử tiếng ồn Hi-Res LDAC 75H Tai nghe chụp tai âm thanh không gian 2 n*****8"
133,packaging,1,"khong co chong soc","Chất lượng nhận ban đầu trong 2 ngày đầu tốt. Không có chống sốc nhé Không có chống sốc nhé Sang 2 ngày thì cơ chế bấm mở lên cho dựng đứng mà hãng quảng cáo không hoạt động, tệ. Nhắn tin hỏi Cskh thì kêu trả hàng rồi thôi. Mà cận Tết nữa. Nên thôi, làm ăn rất chán rất rất chán. Không một câu nào chân thành. Tóm lại quá tệ quá tệ quá tệ cả nhà ưiiiiiiiiii 0:05 Bộ tuốc nơ vít từ tính 38 trong 1 UGREEN Universal để sửa chữa điện thoại di động 5 d*****1"
134,seller_service,1,"khong giai quyet","Shop làm ăn gian dối, banner sản phẩm ghi rõ 4 ổ AC nhưng khi giao hàng thì chỉ có 2 ổ AC, nhắn tin cho shop thì 1 2 ngày mới trả lời, đã gửi hình và video nhưng shop cứ bảo đúng sản phẩm, nhắn tin với shop mà cứ như với robot ấy, bạn nào có mua thì nhớ kiểm tra kĩ, không đúng thì trả hàng luôn chứ đừng nhắn tin cho shop rồi đợi trả lời như mình, hết luôn hạn hoàn tiền, cũng không giải quyết được gì 🥰 0:12 Bảng cắm ổ cắm UGREEN S6 Magic Cube với bảng cắm đa chức năng USB Trạm sạc máy tính để bàn đa cổng"
135,packaging,1,"hop vo","Sản phẩm tệ, mới dùng không đã bị gãy phần chân đế đựng điện thoại, làm rơi điện thoại. Sản phẩm giá treo điện thoại xe máy nhưng liên hệ shop bảo không phù hợp với xe máy ? 0:12"
136,packaging,1,"hop mop","Chất lượng sản phẩm: tạm Tính năng nổi bật: nhiều chức năng Hộp móp méo, nhưng ko ảnh hưởng bên trong. Có tặng kèm lót chuột. Đánh giá chất lượng ở mức tạm ổn, chuột bị delay, thỉnh thoảng bị nhảy chuột. Con lăn vô cực thì rất hay bị dịch lại khi cuộn xuống, nên làm con lăn cứng hơn xíu, chứ trơn dễ lăn thì sẽ rất dễ đụng tay vô là nó bị cuộn luôn. Cảm biến mắt đọc rất yếu, phải đè đi chuột thì mới di chuyển được, chứ hơi nhích chuột lên khỏi mặt bằng thì ko đọc được, thua cả mấy con chuột cùi nữa. DPI thì không có ghi nhớ, chỉnh DPI xong khi tắt chuột đi, lần sau bật lại thì nó lại nhảy về mặc định chứ ko có ghi nhớ lần đã chỉnh trước đó. Nói chung lại nhược điểm: delay, ko có ghi nhớ DPI, con lăn tệ, nút bấm back-next ở vị trí khó bấm, cảm biến mắt đọc yếu, nhảy chuột. Đánh giá 5/10 điểm. 0:21 Chuột không dây cuộn siêu nhanh UGREEN Bluetooth 5.4 2.4G Công thái học 5000DPI cho máy tính bảng MacBook Máy tính xách tay Máy tính chuột 29 tn260701"
137,shipping_delivery,1,"giao hang cham","Giao hàng chậm, đặt chung 1 đơn mà dây đến trước, sạc đến sau. Và sạc 100w thấy cũng chả nhanh hơn sạc 33w chút nào, chán 0:05 Bộ sạc tường USB C UGREEN 100W, Khối sạc có thể gập lại Nexode GaN 2 cổng Tương thích với MacBook Pro / Air, iPad Pro / Mini, iPhone, Dell XPS, Samsung Galaxy S24 Ultra, Pixel và hơn thế nữa 1 ken_113"
137,packaging,3,"dong goi so sai; goi so sai; khong co chong soc","Đúng với mô tả: Tốt❤️❤️❤️ Chất lượng sản phẩm: Tốt❤️❤️❤️❤️ Đóng gói sơ sài. Ko có chống sốc của nhà Ugeen Ugreen Ốp Điện Thoại Trong Suốt Từ Tính Chống Va Đập Cho iPhone 13 14 Pro Max 2"
137,packaging,1,"hop vo","Ugreen Tai Nghe bluetooth 5.3 h5 4-mic Giảm Tiếng Ồn Pin Cao Cấp Phù Hợp Với huawei xiaomi iphone 15"
138,seller_service,1,"khong phan hoi","Đúng với mô tả: gửi hàng không đúng đơn đặt hàng , phản ánh tới shop thì 8 tiếng rồi shop vẫn không phản hồi xử lý . quá tệ Kính HD UGREEN bảo vệ màn hình Samsung S24 Ultra /Samsung Galaxy S24+/S24"
138,price_value,1,"khong xung","Giao hàng quá lâu, ốp lưng cứng ko mềm như cái dùng. Shop bảo cường lực nhận vân tay mà dán vào xài ko được. Công chờ đợi bao nhiêu ngày mà thấy ko xứng đáng, ko khác lừa đảo 0:08 Ugreen Ốp Điện Thoại Bảo Vệ Chống Rơi Cho samsung galaxy s23 / s24 ultra 6.8 inch Sự Bảo Vệ 1 mtpro3"
138,seller_service,1,"khong ho tro","Đã nhận hàng nhưng cáp không hỗ trợ sạc nhanh. Hàng đặt là cáp sạc nhanh. Bóc rồi nên lười trả hàng lại 0:15 Cáp sạc nhanh UGREEN 3A 18w Type-C USB-C nylon bện thích hợp cho Redmi Xiaomi 13 12 Pro Samsung galaxy s22 one plus 2"
139,price_value,1,"phi tien","Keo ko chặt, rớt lúc nào ko hay luôn. Phí tiền. Tưởng tiền nào của đó, ai dè Ugreen Kính Cường Lực Trong Suốt Bảo Vệ Ống Kính Máy Ảnh Cho iphone 14 pro max 2022 14 plus"
139,seller_service,1,"khong ho tro","Cảm quan ban đầu tốt. Dùng thử 1 thời gian xem thế nào ; tạm ứng cho shop 5*! Nhận hàng ngày 16/1 đến ngày 9/2 sạc chập chờn ko vào điện; liên hệ để bảo hành thì shop ko hỗ trợ ! Bực mình! 0:17"
141,seller_service,1,"thai do","Shipper hay có thái độ, chửi mắng khách, shop giao đồ không đúng tiêu chuẩn Dây cáp sạc nhanh/ truyền dữ liệu UGREEN 3A đầu cắm TypeC USB sang Type C 1 trungtinh446"
143,price_value,1,"phi tien","Dùng vẫn mỏi tay, bám mồ hôi. Pin lắp cục mới tinh sài ko được 1 tháng báo hết pin còn 5%. Nói chung hơi phí tiền khi mua cái chuột này. Tổng quát: Nhựa nhẹ, bám mồ hôi rất ghê, dùng vẫn mỏi cổ tay, hơi khó dùng lúc đầu, hao pin. Một cục pin mới lắp vào sài không được 1 tháng (không như quảng cáo) với giá hơn 300k hơi phí tiền cho sản phẩm dở hơi này. Chết vì tò mò =)) Ugreen Dụng Cụ Cố Định Dây Cáp 14cm Cho Chuột Tai Nghe HDMI Aux USB"
143,wrong_missing_item,1,"thieu hang","Hoả tốc giao còn thiếu hàng. Ngày xưa dịch vụ rất tốt càng ngày càng đi xuống. Đóng gói cho có chứ không được cái bao nữa. Ugreen 20W USB C Sạc Nhanh PD 3.0 Sạc Tường Cắm Tương Thích Cho iPhone 16 Pro Max 14 Pro Max, Galaxy, Pixel 4 / 3, iPad Mini / Pro, Airpods Pro"
144,shipping_delivery,1,"giao hang cham","Đúng với mô tả: giao hàng chậm Ugreen Sạc Nhanh 100W 20V 5A Nylon Bradied USB C Sang USB Cáp Dành Cho iPhone 15 / 15 Plus / 15 Pro / 15 Pro Max, MacBook Pro, iPad Pro, Dell XPS, Samsung Galaxy S24 / S23 / S22 Ultra, Sw 1 dogncat_crochet"
144,seller_service,2,"khong ho tro; khong giai quyet","Shop giao đủ hàng nhưng sạc ko nhận với máy LG G8x Thinq. Nhắn tin cho shop thì shop không hỗ trợ, toàn nhắn tin linh tinh không giải quyết, không biết hỗ trợ khách hàng. Chắc không bao giờ dám mua shop này nữa. Mua cả 2 cái sạc mà cả 2 đều không sạc được luôn cho máy LG của mình Ugreen Uno 65W 30W RobotGaN Sạc Nhanh GaN2 Sạc Nhanh RG Bộ Chuyển Đổi Nguồn USB C Nhanh Cho iPhone 16 Pro Max iPhone 15 14 13 Pro Max Samsung S24 S23 Ultra 1 1 2 142 143 144 145 146 DỊCH VỤ KHÁCH HÀNG Trung Tâm Trợ Giúp Shopee Shopee Blog Shopee Mall Hướng Dẫn Mua Hàng/Đặt Hàng Hướng Dẫn Bán Hàng Ví ShopeePay Shopee Xu Đơn Hàng Trả Hàng/Hoàn Tiền Liên Hệ Shopee Chính Sách Bảo Hành SHOPEE VIỆT NAM Về Shopee Tuyển Dụng Điều Khoản Shopee Chính Sách Bảo Mật Shopee Mall Kênh Người Bán Flash Sale Tiếp Thị Liên Kết Liên Hệ Truyền Thông THANH TOÁN ĐƠN VỊ VẬN CHUYỂN THEO DÕI SHOPEE Facebook Instagram LinkedIn TẢI ỨNG DỤNG SHOPEE © 2026 Shopee. Tất cả các quyền được bảo lưu. Quốc gia & Khu vực: Argentina Singapore Indonesia Thái Lan Malaysia Việt Nam Philippines Brazil México Đài Loan CHÍNH SÁCH BẢO MẬT QUY CHẾ HOẠT ĐỘNG CHÍNH SÁCH VẬN CHUYỂN CHÍNH SÁCH TRẢ HÀNG VÀ HOÀN TIỀN Công ty TNHH Shopee Địa chỉ: Tầng 4-5-6, Tòa nhà Capital Place, số 29 đường Liễu Giai, Phường Ngọc Hà, Thành phố Hà Nội, Việt Nam Chăm sóc khách hàng: Gọi tổng đài Shopee (miễn phí) hoặc Trò chuyện với Shopee ngay trên Trung tâm trợ giúp Chịu Trách Nhiệm Quản Lý Nội Dung: Nguyễn Bùi Anh Tuấn Mã số doanh nghiệp: 0106773786 do Sở Kế hoạch và Đầu tư TP Hà Nội cấp lần đầu ngày 10/02/2015 © 2015 - Bản quyền thuộc về Công ty TNHH Shopee 2"
145,seller_service,1,"khong ho tro","Phải kết nối type c và hdmi cùng lúc chứ type c ko hỗ trợ video tranmission, sài lap vẫn phải gắn hdmi, ko nên mua, đã ko ghi rõ trong thông tin sản phẩm còn cãi cùn. Thời đại nào còn bán sản phẩm type C cho data input thôi? Ugreen Bộ Chuyển Đổi hdmi kvm 8k60hz kvm kvm usb3.0 2 Trong 1 kvm 3 * usb-c + 1 Cổng usb-c Chất Lượng Cao 5 tuyetnguyn082"
145,seller_service,1,"khong tra loi","Đặt giây iPhone mà giao giay tào lao k sạc iPhone được . Mua 3 cọng kêu đem ngâm nước 1 cọng quay vi reo gửi họ coi rồi họ gửi 1 cọng sip mình trả . Nt k trả lời y chang đi ăn mày . Cạch tới già sop trung cộng này UGREEN Túi đựng đồ dùng chống thấm nước tiện dụng chất lượng cao（12 *19cm ）"
145,seller_service,1,"khong tra loi","Thật sự thất vọng, vì đã tin tưởng nên mua dùng sp, giờ bị lỗi liên hệ cửa hàng nhưng không trả lời, đên lúc trả lời thì một ngày trả lời 1 lần. Tôi không biết diễn tả cảm giác này thế nào 0:27 Bộ sạc USB C UGREEN 65W, Khối sạc nhanh Nexode 3 cổng GaN, Bộ sạc nhỏ gọn có thể gập lại cho MacBook Pro / Air, Dell XPS, iPhone 15 Pro Max / 14 / 13, iPad Pro, Galaxy S24 / S23, Pixel 2 hungpham260197"
146,price_value,1,"phi tien","Ổ USB chập chờn, gửi tin nhắn hỏi shop ỡm ờ, không có cách giải quyết. Phí tiền & chia tay thương hiệu lẫn shop luôn cho nhẹ nhàng UGREEN Túi đựng đồ dùng chống thấm nước tiện dụng chất lượng cao（12 *19cm ）"
146,price_value,1,"khong xung","Đúng với mô tả: ko Ko xứng vs giá, mình có mua của likgus giá bằng mà chắc hơn 0:22 Ốp điện thoại bảo vệ toàn diện ống kính chống va chạm trong suốt Ugreen cho iPhone 16 / 16 Plus / 16 Pro / 16 Pro Max, iPhone 15 / 15 Plus / 15 Pro / 15 Pro Max"
153,seller_service,1,"khong ho tro","Chất lượng sản phẩm: hoan thien tot nhung tinh nang khong day du Đúng với mô tả: không đúng mô tả Độ hoàn thiện cao, đẹp Tính năng không hỗ trợ đầy đủ, không đúng với các mô tả trên bài bán hàng. Trên bài có ghi hỗ trợ cho iphone 15 pro series và ipad có cổng c nhưng khi sử dụng đồng thời sạc và tai nghe thì thiết bị không nhận sạc cũng như tai nghe luôn. Nhắn tin cho shop từ 12:22 có phản hồi nhưng 12:23p nhắn vấn đề thì không có hồi âm gì nữa. Mọi người cân nhắc khi đưa ra quyết định Ugreen Cáp Sạc Nhanh 3 Trong 1 usb c Sang 3.5 mm pd 60w Cho iphone 15, samsung s23 ultra, Macbook air"
154,shipping_delivery,1,"ship lau","lừa đảo, ship lâu, chưa khui sản phẩm,, bấm trả hàng thì không cho. tệ. Đế sạc 2 trong 1 từ tính và không dây Ugreen cho iPhone 12 13 14 15Pro Max, Airpods, Xiaomi Air S2, Galaxy Buds"
159,wrong_missing_item,1,"giao thieu","Giao thiếu quà tặng, giá để điện thoại. Ugreen Dụng Cụ Cố Định Dây Cáp 14cm Cho Chuột Tai Nghe HDMI Aux USB"
161,seller_service,1,"khong giai quyet","Đúng với mô tả: sản phẩm không hoạt động Chất lượng sản phẩm: chất lượng tệ Sản phẩm bị lỗi shop không giải quyết vấn đề. Trả lời rất chậm. Vấn đề sản phẩm lỗi vẫn không được giải quyết mặc dù đã làm theo các yêu cầu của shop 0:19 Cáp sạc nhanh UGREEN USB-C 20W 3A đạt chứng nhận MFI thích hợp cho iPhone 12 13 14 Plus 14 Pro Max iPad Pro Airpod Pro"
162,price_value,1,"khong dang tien","Tính năng nổi bật: Cùi, ko đáng tiền, chất liệu nhựa khá rẻ tiền, không có cổng cắm thẻ nhớ. Tệ! Cùi, ko đáng tiền, chất liệu nhựa khá rẻ tiền, không có cổng cắm thẻ nhớ. Tệ! Ugreen Uno 6 trong 1 HUB 4K @ 60Hz 10Gbps Robot HUB PD100W USB A USB C HDMI Type C Adapter"
163,seller_service,1,"khong ho tro","Chất lượng sản phẩm: box rach, bui ban CHAT LUONG CHUA BIET, box rách bụi bẩn, nhắn tin không hỗ trợ refund UGREEN Củ sạc nhanh Nexode Robot UGREEN Uno 30W 65W Cho iPhone 16 Pro max | Công nghệ GaN Củ Sạc sb c mini Công nghệ PD3.0/QC4.0/PPS Cho iphone 15/14 / 14 pro max / macbook air / ipad pro / ipad mini 1 hangsala99"
164,seller_service,1,"khong tra loi","Sạc 30w mà chậm như rùa thua sạc thường nữa nhắn tin thì không trả lời UGREEN Củ sạc nhanh Nexode Robot UGREEN Uno 30W 65W Cho iPhone 16 Pro max | Công nghệ GaN Củ Sạc sb c mini Công nghệ PD3.0/QC4.0/PPS Cho iphone 15/14 / 14 pro max / macbook air / ipad pro / ipad mini"
