review_id,review_text,sentiment_label,issue_label,is_multi_topic,secondary_issue,comment_type,source
586,"Chất lượng: chất lượng kém, bóng không giống như trên hình ảnh Sản phẩm: Sản phẩm giả mạo, Sản phẩm không như mô tả, Sản phẩm chất lượng kém, Hàng lỗi hoặc bị hư hỏng",negative,damaged_defective,no,,free_text_review,shopee_real_scraped
587,Treo đầu dê bán thịt chó trong ảnh là banh đúc có vân trên trái banh mà mua về là banh may 1 trungn.c,neutral,no_issue,no,,free_text_review,shopee_real_scraped
588,Bóng bị lũng một lỗ nhỏ. Mua lần thứ hai rồi 😭😭😭😭😭,neutral,no_issue,no,,free_text_review,shopee_real_scraped
589,"Độ nảy: mong Chất lượng: kem Bóng chất lượng kém, đường may sơ sài, đá mấy cái đã muốn bung chỉ. Bán bóng mà ko có cái kim đi kèm. Mua về phải chạy đi mua kim. Shop gì mà ki bo kẹt xỉ. Không nên mua ưa",negative,damaged_defective,yes,seller_service,free_text_review,shopee_real_scraped
590,Tưởng không khâu mà shop ghi ko khâu ah,neutral,seller_service,no,,free_text_review,shopee_real_scraped
591,Đúng với mô tả: đúng như trên hình Chất lượng sản phẩm: ổn Sản phẩm: Sản phẩm không như mô tả Đúng như trên hình như shop ghi tặng kèm bơm về chả thấy bơm đâu,negative,damaged_defective,no,,free_text_review,shopee_real_scraped
592,Chất lượng sản phẩm: tệ Mới bơm lên chưa j đã bị phòng rách da bóng hết trong khi đó bơm còn chưa cứng mà bị như v Chất lượng quá tệ ko nên mua,negative,damaged_defective,no,,free_text_review,shopee_real_scraped
593,"Bóng nhìn chắc chắn, màu sắc đẹp nhưng đá 2 ngày đã bung chỉ khâu. Đúng tiền nào của đó",negative,damaged_defective,yes,color_design,free_text_review,shopee_real_scraped
594,Độ nảy: tốt Chất lượng: tốt nhưng ko đùng mẫu mã neên delll ưng,positive,damaged_defective,no,,free_text_review,shopee_real_scraped
595,Đúng với mô tả: hàng không giống qc Hàng không đúng trên qc,positive,no_issue,no,,free_text_review,shopee_real_scraped
596,"Đúng với mô tả: không đúng vs mô tả Chất lượng sản phẩm: dễ rách Sản phẩm: Sản phẩm không như mô tả, Sản phẩm chất lượng kém Shop nói bóng này 5 lớp nhưng lúc mình nhận bóng thì cầm thấy nhẹ tay và lúc rách mình thấy có 1 lớp da bên ngoài và không đúng như miêu tả của shop là bóng 5 lớp da.(Mn và shop zoom lên sẽ thấy rõ)",negative,damaged_defective,yes,material_comfort,free_text_review,shopee_real_scraped
597,Chất lượng sản phẩm: ổn Đúng với mô tả: đúng bóng bị méo shop ơii,positive,no_issue,no,,free_text_review,shopee_real_scraped
598,Chất lượng sản phẩm: chán Nhận hàng đc ba ngày ạ,neutral,product_quality,no,,free_text_review,shopee_real_scraped
599,"Đã nhận được hàng giống như quảng cáo, chất lượng thì quá kém. Lấy về cháu mới chơi tí ngoài sân mà bóng đã bị rạn nứt lòi ruột ra rồi. Lớp vải đã mỏng. Kém",negative,damaged_defective,no,,free_text_review,shopee_real_scraped
600,"Đóg gói sơ sài, thấy đánh giá có tặng bơm với lưới mà mình nhận chẳng có",neutral,price_value,no,,free_text_review,shopee_real_scraped
601,2 bửa đá rách,negative,damaged_defective,no,,free_text_review,shopee_real_scraped
602,Chất lượng sản phẩm: bình thường Đúng với mô tả: đúng,positive,no_issue,no,,free_text_review,shopee_real_scraped
603,Chất lượng sản phẩm: tạm Đúng với mô tả: ✅ Vừa mua về đá chưa được 10p đã bung hết cả ra rồi,positive,no_issue,yes,damaged_defective,free_text_review,shopee_real_scraped
604,Bóng rất đẹp nhưng đá đc vài quả bị rách chỉ,negative,damaged_defective,no,,free_text_review,shopee_real_scraped
605,Chất lượng sản phẩm: cũng ok Đúng với mô tả: khác hoàn toàn với trên hình,positive,no_issue,no,,free_text_review,shopee_real_scraped
606,Đúng với mô tả: k Chất lượng sản phẩm: k tốt Bóng mua về vừa bơm lên chưa cả căng đã nứt toác cả ra. Nói chung là k ưng vì sản phẩm bị lỗi lớn như vậy,positive,no_issue,yes,damaged_defective,free_text_review,shopee_real_scraped
607,Sản phẩm: Sản phẩm không như mô tả Bóng chỉ có 1 lớp thế mà bảo 3 lớp,negative,damaged_defective,no,,free_text_review,shopee_real_scraped
608,Bóng bơm quá tay 1 chút bị nổ luôn . Chưa chơi dk tí nào . Shop giao hàng nhanh đóng gói chắc chắn. Sản phẩm chất lượng cao,neutral,packaging,yes,shipping_delivery,free_text_review,shopee_real_scraped
609,0:10,neutral,spam_irrelevant,no,,spam_irrelevant,shopee_real_scraped
610,Bóng thì nhăn nheo lúc vừa đá thì rách luôn một lỗ,negative,damaged_defective,yes,size_fit,free_text_review,shopee_real_scraped
611,"Chất lượng sản phẩm: ổn Đúng với mô tả: ổn giao thiếu hàng, k có ống bơm, xì, đựng banh TỆ",negative,wrong_missing_item,yes,shipping_delivery,free_text_review,shopee_real_scraped
612,Chất lượng sản phẩm: không giống video trên Đúng với mô tả: chất lượng khác,positive,no_issue,no,,free_text_review,shopee_real_scraped
613,Chất lượng đi liền với giá thành Lốn như đà😀,neutral,damaged_defective,no,,free_text_review,shopee_real_scraped
614,Em mới đá có 1 trận à mà nó tét hết r,neutral,no_issue,no,,free_text_review,shopee_real_scraped
615,Bóng bị méo và có vết rách và không giống trong hình nên 2 sao thôi,negative,damaged_defective,no,,free_text_review,shopee_real_scraped
616,Đúng với mô tả: sai với mô tả nhé mng mong shop xem sét lại e cố né mẫu này vì k thích còn giao lộn:( Khá tốt mà hình như da chưa thích ứng nên hơi kì,positive,no_issue,yes,shipping_delivery,free_text_review,shopee_real_scraped
617,Chất lượng sản phẩm: không tốt Đúng với mô tả: đúng Hình ảnh chỉ mang tính chất minh họa sản phẩm bị thủng sì hơi,positive,no_issue,no,,free_text_review,shopee_real_scraped
618,Đá vẫn đc nhưng chỗ móm chỗ ko,positive,damaged_defective,no,,free_text_review,shopee_real_scraped
619,Chất lượng sản phẩm: tạm đc Đúng với mô tả: khoong Không giao đúng như mô tả,positive,no_issue,no,,free_text_review,shopee_real_scraped
620,Đúng với mô tả: ok Chất lượng sản phẩm: đá 1 trận thì bị tét chỉ Không hài lòng,positive,no_issue,no,,free_text_review,shopee_real_scraped
621,Mua đc 2 ngày,neutral,no_issue,no,,free_text_review,shopee_real_scraped
622,Chất lượng sản phẩm: bóng da Đúng với mô tả: đúng Bị lủng 1 lỗ nha shop,negative,damaged_defective,no,,free_text_review,shopee_real_scraped
623,Chất lượng sản phẩm: da mềm lên dễ rách Đúng với mô tả: đúng với mô tả nhưng chất lượng hơi kém,negative,damaged_defective,yes,material_comfort,free_text_review,shopee_real_scraped
624,Độ nảy: cx đc Chất lượng: đá vài ngày là hỏng Sản phẩm: Sản phẩm chất lượng kém,negative,damaged_defective,no,,free_text_review,shopee_real_scraped
625,"Chất lượng sản phẩm: tạm Đúng với mô tả: trên shop 1 hình nhận về 1 hình khác Mới đá đã rách đường viền bóng , hàng đá tạm",negative,damaged_defective,yes,seller_service,free_text_review,shopee_real_scraped
626,"Bóng quá tệ, chỉ khâu thì bung hết, bóng thì méo mó. Nói chung chất lượng quá tê. Khuyên thật mọi người không nên mua. Tui là người mua chính thức đừng xem mấy phản hồi 5 sao của bọn nó thuê để cmt nữa. Bỏ tiền ra mua quả bóng nhìn mà thấy chán",negative,damaged_defective,no,,free_text_review,shopee_real_scraped
627,Bóng ko giống trên hình đá đc 1 trận là rách độ bền quá kém,negative,damaged_defective,no,,free_text_review,shopee_real_scraped
628,"Chất lượng sản phẩm: . Mua trái bóng cả trăm ngàn mà không có được cái kim vòi, túi đựng. Vl shop",neutral,seller_service,no,,free_text_review,shopee_real_scraped
629,Đúng với mô tả: hơi khác Chất lượng sản phẩm: bình thường Bóng ko có những đường vân như trên ảnh,positive,no_issue,no,,free_text_review,shopee_real_scraped
630,Độ nảy: độ nảy bóng tốt Chất lượng: quá ít lớp bóng mỏng Sản phẩm: Sản phẩm chất lượng kém Bóng chất lượng quá kém về hình thức khá đẹp nhưng khi vừa bơm căng lên bóng đã nổ rồi,positive,damaged_defective,yes,size_fit,free_text_review,shopee_real_scraped
631,Đúng với mô tả: ok Chất lượng sản phẩm: ok Nhưng nó bị r một lỗ ko b có đá được ko mà ko có ống bôm làm sao bôm 😒,positive,damaged_defective,no,,free_text_review,shopee_real_scraped
632,Đúng với mô tả: đúng Chất lượng sản phẩm: tạm Mình k biết do vận chuyển hay do gì đó mà khi giao tới mình thì mình bơm vào thì nó bị méo chứ k dc tròn,positive,no_issue,no,,free_text_review,shopee_real_scraped
633,Bóng tốt nhưng khi giao lại khác với trên ảnh,positive,damaged_defective,no,,free_text_review,shopee_real_scraped
634,Chất lượng sản phẩm: ko ok lắm Đúng với mô tả: ko đúng Chỗ bơm hơi bị phình lên,positive,no_issue,no,,free_text_review,shopee_real_scraped
635,Chất lượng sản phẩm: snc Đúng với mô tả: thiéu shop đề tặng bơm và túi đựng mà k hề có cái j. đọc kĩ ctm thấy nhiều quả đá vài tiếng vỡ. hoang mang quá cơ,negative,damaged_defective,no,,free_text_review,shopee_real_scraped
636,"Đúng với mô tả: banh lỗi Chất lượng sản phẩm: bung chỉ,lủng không sài được Không chất lượng",negative,damaged_defective,no,,free_text_review,shopee_real_scraped
637,"Đúng với mô tả: không đúng Chất lượng sản phẩm: khâu bóng mà lòi cả chỉ, trên shop là nối các ngôi sao với nha mà bên ngoài thì lại ko phải",positive,no_issue,no,,free_text_review,shopee_real_scraped
638,Độ nảy: đc Chất lượng: ko bt sao mà ms mua về đá đc có tí thì lủng r Giao còn sai mẫu nx chứ,negative,wrong_missing_item,yes,shipping_delivery,free_text_review,shopee_real_scraped
639,Không giống với mô tả,neutral,product_quality,no,,free_text_review,shopee_real_scraped
640,Chất lượng tốt,positive,no_issue,no,,free_text_review,shopee_real_scraped
641,Đúng với mô tả: đúng Chất lượng sản phẩm: nhẹ nhìn khác với mô tả,positive,no_issue,no,,free_text_review,shopee_real_scraped
642,Sản phẩm: Sản phẩm chất lượng kém Đá đc mấy cái là bóng rách tứ tung r Bơm thì ko vào,negative,damaged_defective,no,,free_text_review,shopee_real_scraped
643,"Bóng tạm đc, da tạm. Bơm thì đểu quá bơm chưa lên đã gãy",negative,damaged_defective,no,,free_text_review,shopee_real_scraped
644,Đúng với mô tả: đúng Chất lượng sản phẩm: kém Đá tí tuột chỉ,negative,product_quality,no,,free_text_review,shopee_real_scraped
645,"Sản phẩm: Sản phẩm chất lượng kém, Sản phẩm không như mô tả Sản phẩm ko giống mẫu trong hình, đá chưa đc 1 ngày thì lòi ruột",negative,damaged_defective,no,,free_text_review,shopee_real_scraped
646,hàng lỏ tự nhiên bơm lên đá đc 2 phút ns hết hơi ko nên mua,positive,no_issue,no,,free_text_review,shopee_real_scraped
647,"Về bọn trẻ đá 2 ngày đã lòi ruột bóng, chất lượng chán",positive,no_issue,no,,free_text_review,shopee_real_scraped
648,Bóng mình nhận rồi nhưng bé mới chơi được có 3 hôm là bị thủng mặc dù chơi ko nhiều,positive,damaged_defective,no,,free_text_review,shopee_real_scraped
649,Chất lượng: mới mua chưa đá trận nào banh đã bị méo Sản phẩm: Hàng lỗi hoặc bị hư hỏng ko hài lòng mới sản xuất,negative,damaged_defective,no,,free_text_review,shopee_real_scraped
650,"Chất lượng sản phẩm: giởm đá tí đã đứt chỉ ko nên mua , đá chơi chơi tập ở nhà thì đc",negative,damaged_defective,no,,free_text_review,shopee_real_scraped
651,Độ nảy: khốn nạn Không giao hàng ship bảo là không giao chịu r đến tận nhà mà bảo không giao,neutral,no_issue,no,,free_text_review,shopee_real_scraped
652,Chất lượng sản phẩm: chưa thực sự ưng ý lắm. vì đg chỉ vân khá lộ,positive,no_issue,no,,free_text_review,shopee_real_scraped
653,Đúng với mô tả: ko giống với quảng cáo cho lắm Chất lượng sản phẩm: tệ Đá 1 lúc là banh xì phải bơm đi bơm lại mệt đúng tệ luôn mình khuyên các bạn nên ra ngoài chợ mà mua banh còn ok hơn,negative,product_quality,no,,free_text_review,shopee_real_scraped
654,Chất lượng sản phẩm: kém Đúng với mô tả: ko vừa ra sân đá mấy quả đã hỏng,negative,damaged_defective,yes,size_fit,free_text_review,shopee_real_scraped
655,Sản phẩm: Sản phẩm chất lượng kém Bóng mới về vừa đá chưa được 30 phút đã chị rách da bóng nhẹ nói chung là chất lượng kém,negative,damaged_defective,yes,size_fit,free_text_review,shopee_real_scraped
656,Sản phẩm: Sản phẩm không như mô tả Sản phẩm ko đúng như mô tả,negative,damaged_defective,no,,free_text_review,shopee_real_scraped
657,Là sao đây hả shop,neutral,seller_service,no,,free_text_review,shopee_real_scraped
658,Mình đặt là bóng đúc mà sao lại giao cho mình bóng khâu mình hơi ko hài lòng,positive,no_issue,no,,free_text_review,shopee_real_scraped
659,"Độ nảy: ok Chất lượng: nhanh hỏng Vừa nhận hàng xong bơm đá đc 1 lúc rồi để đấy thì lại hết hơi,tệ",negative,damaged_defective,yes,size_fit,free_text_review,shopee_real_scraped
660,Con chơi được 2 lần đã rách da vỡ tung rồi. Thằng bé lớp 1 đập đập chứ chưa đá đấm j,negative,damaged_defective,no,,free_text_review,shopee_real_scraped
661,"Sản phẩm: Sản phẩm chất lượng kém Các cháu 6t mới chơi 2, 3 bữa đã bung chỉ rồi",negative,damaged_defective,no,,free_text_review,shopee_real_scraped
662,Đá mới có 2 ngày đã bị tét thế này rồi :(,neutral,no_issue,no,,free_text_review,shopee_real_scraped
663,Chất lượng sản phẩm: 0/0 Đúng với mô tả: hàng về lỗi sủng bịp Tôi rất hối hận vì đã chờ nhiều ngày mà shop giao về bóng sủng yêu cầu shop khắc phục,negative,damaged_defective,yes,shipping_delivery,free_text_review,shopee_real_scraped
664,Đúng với mô tả: đung nhưng ko có kim bơm và túi đựng Chất lượng sản phẩm: chưa bt Ko có kim bơm và túi đựng banh,positive,damaged_defective,no,,free_text_review,shopee_real_scraped
665,"Đã dặn shop kiểm tra kỹ trước khi giao. Thế mà vẫn giao thiếu bơm và kim. Nhắn tin cho shop bảo giao bù mà chả thấy đâu. Bóng thì cứng, k được êm. Mn k nên mua",positive,no_issue,yes,shipping_delivery,free_text_review,shopee_real_scraped
666,Đúng với mô tả: không đúng như mô tả Chất lượng sản phẩm: kém Gửi bóng lỗi bị méo,negative,damaged_defective,no,,free_text_review,shopee_real_scraped
667,Chất lượng sản phẩm: tệ Đúng với mô tả: ko Dỏm đá xíu rách da ko bt đá lâu như nào nữa bán hàng có tâm xíu đi,negative,damaged_defective,no,,free_text_review,shopee_real_scraped
668,Đống gói rách tùm lum hàng thì không giống chong hình ko có lần thứ 2 đâu 😡😡😡,negative,damaged_defective,no,,free_text_review,shopee_real_scraped
669,Chất lượng sản phẩm: bóng đá mà nhẹ hơn bóng chuyền đá k sướng,positive,no_issue,no,,free_text_review,shopee_real_scraped
670,K có bơm và kim bơm nên k chơi đc,neutral,no_issue,no,,free_text_review,shopee_real_scraped
671,Đúng với mô tả: ko Hơi kém chỉ khâu không chắc,negative,product_quality,no,,free_text_review,shopee_real_scraped
672,Đúng với mô tả: bóng dở mới mua về đã thủng,positive,no_issue,no,,free_text_review,shopee_real_scraped
673,Ko đúng bóng đặt hình khác hàng về lại khác,neutral,no_issue,no,,free_text_review,shopee_real_scraped
674,Sản phẩm đểu mới đx đc một phát đã thủng,neutral,product_quality,no,,free_text_review,shopee_real_scraped
675,"Độ nảy: tạm bóng kém chất lượng, lăn qua mảnh xương cá nhỏ đã bị thủng một lổ",negative,product_quality,no,,free_text_review,shopee_real_scraped
676,Độ nảy: nhẹ tênh Chất lượng: dễ bung Sản phẩm: Sản phẩm chất lượng kém Đang bơm tự nhiên phát nổ quá nguy hiểm,negative,damaged_defective,yes,material_comfort,free_text_review,shopee_real_scraped
677,Ko chim kim bơm chán ghê. Shop chả tâm lí gì cả,neutral,seller_service,no,,free_text_review,shopee_real_scraped
678,Đúng với mô tả: đúng Chất lượng sản phẩm: không tốt Bóng này em tôi mới lớp 4 mà đá được hai bữa thôi mà chỉ bị bung hết. Nói chung là tệ,positive,no_issue,no,,free_text_review,shopee_real_scraped
679,Khi đặt hàng thì có nói sẽ tặng kim Bơm và túi lưới mà khi nhận hàng lại chỉ có bóng thôi.Mong shop sẽ khắc phục,neutral,seller_service,no,,free_text_review,shopee_real_scraped
680,"Chất lượng sản phẩm: dùng được 2 ngày bung chỉ bong vỏ bên ngoài Đúng với mô tả: banh đẹp,quá méo",positive,no_issue,no,,free_text_review,shopee_real_scraped
681,"Độ nảy: quá nhẹ Chất lượng: kém, sút mấy lượt đã thủng",negative,material_comfort,no,,free_text_review,shopee_real_scraped
682,Đúng với mô tả: bóng mua 3 ngày bơm lên chỉ đứt,negative,damaged_defective,no,,free_text_review,shopee_real_scraped
683,"Do mình bất cẩn vội đi làm sáng k quay video lại xuôi đơn này đặt 15gói khăn ướt shop soạn 10, mà thời gian giao hàng mình k có nhà hơn tuần nên k kiểm tra hàng liền sau khi phát hiện thiếu mình chụp và gửi tn với shop nhưng shop chỉ xl",positive,damaged_defective,yes,shipping_delivery,free_text_review,shopee_real_scraped
684,Đối tượng sử dụng: moi người Chất lượng sản phẩm: tạm ổn Giao hàng bị thiếu. Đã nhắn shop. Và yêu cầu hoàn tiền từ Shopee. Nhận hàng hôm thứ 2. Nay 20h-40 phút thứ 7. Chưa nhận lại được tiền hoàn. 2 tấm thảm chân. Ko đáng bao nhiêu tiền. Khi mình nhắn cho shop. Shop trả lời. Vì mình đã nhắn lên shopee. Nên shop ko giải quyết gì thêm. Cảnh tỉnh mọi ng. Kiểm tra hàng trước khi thanh toán. 😡,positive,no_issue,yes,shipping_delivery,free_text_review,shopee_real_scraped
685,"Mua khăn ướt ở đây lần thứ N, lần này xin phép đánh giá 1 sao. Giao ngẫu nhiên xanh đỏ gì mà cho 10 bịch đỏ có mùi còn xanh k mùi thì k cho 1 bịch luôn. Tệ hết sức",negative,price_value,yes,shipping_delivery,free_text_review,shopee_real_scraped
686,Đối tượng sử dụng: người lớn Mùi hương: bình thường Chất lượng sản phẩm: bình thường Gói hàng sơ sài khi nhận được hàng dính dơ vậy nè! Bọc hàng bị rách luôn!khăn ướt chảy nước tùm lum!hàng bị dính dơ kg biết giặt ra kg?,negative,packaging,yes,damaged_defective,free_text_review,shopee_real_scraped
687,"Mùi hương: tot Chất lượng sản phẩm: tot Đối tượng sử dụng: tot 🎉Cuộc thi “VỊ CHẤT BẠN TẠO"" của AFC nay đã đến vòng chung kết với màn chào sân của TOP 5 VỊ BÁNH ĐƯỢC YÊU THÍCH NHẤT! 🎁Ai là chủ nhân đằng sau vị bánh quán quân cùng cơ hội",negative,damaged_defective,no,,free_text_review,shopee_real_scraped
688,"Giấy ướt như kiểu hàng cũ, mình cũng không biết nói sao nhưng nhìn rất chán. Sản phẩm nào không oke mình đánh giá đúng hiện trạng sản phẩm còn những sản phẩm khác shop mình hài lòng mình vẫn đánh giá 5 sao. Mong shop cải thiện thực sự người mua không ai muốn mình mua hàng như kiểu cũ dùng lại của người khác đâu ạ",positive,damaged_defective,yes,price_value,free_text_review,shopee_real_scraped
689,"Hàng như hình,giao hàng nhanh,sale hàng k chất lượng, mua để lau đồ vật thôi thì được,shop sale k có tâm",neutral,damaged_defective,yes,shipping_delivery,free_text_review,shopee_real_scraped
690,Gói hàng quá sơ sài .. mua 2 bịch thì 1 bịch bị xé rách chảy nước ra ngoài luôn .. khá thất vọng .. hy vọng shop cải thiện khâu đóng gói hàng,negative,packaging,yes,damaged_defective,free_text_review,shopee_real_scraped
691,"Hàng giao sai mẫu, hỏng hóc, gương vỡ. Mình đã thiện chí nhắn tin trước khi đánh giá nhưng shop trả lời rất vô trách nhiệm và không giải quyết vấn đề. Mọi người nên tẩy chai shop này!",negative,wrong_missing_item,yes,shipping_delivery,free_text_review,shopee_real_scraped
692,Shop giao đồ thiếu món nhắn tin phản hồi với shop mà shop khong trả lời,negative,seller_service,yes,shipping_delivery,free_text_review,shopee_real_scraped
693,Hàng bị lủng lỗ thế này bán hàng phải có kiểm tra sau đó gửi cho khách chứ. Quá thất vọng,negative,damaged_defective,no,,free_text_review,shopee_real_scraped
694,"Khăn giấy vỏ ngoài màu rất nhạt luôn, nơi sx cũng khác, miếng dán thì lệch lạc. Ko rõ là phake k nữa. Ko nên mua",positive,no_issue,no,,free_text_review,shopee_real_scraped
695,"Đặt màu đỏ mà giao màu xanh , khăn nhìn dỏm lắm như hàng giả khác xa loại 10k mình mua ngoài chợ , nhái theo thôi xài có tí mà thấy ngứa ngứa tay rồi . Giao hàng thì bị dính mưa ứ nước bên trong thấy gê",negative,damaged_defective,yes,shipping_delivery,free_text_review,shopee_real_scraped
696,"Sản phẩm đóng gói cực kỳ tệ, giao đến tay khách hàng toàn bể vỡ, sản phẩm thì giao sai mẫu, đồ nhựa dễ vỡ mà dùng bịch đen để đóng gói sơ sài, tốn thời gian yêu cầu trả hàng, ai có ý định đặt hàng đồ nhựa và các sp bên shop này thì nên cân nhắc để tránh bực mình, giá rẻ hơn các shop khác nhưng đổi lại là nhận đồ bể, rước thêm sự bực mình vào người",negative,packaging,yes,shipping_delivery,free_text_review,shopee_real_scraped
697,"Giao hàng thiếu, đóng gói tệ, thiếu hàng không có 1 lời xin lỗi, có cái lược còn bị gãy",negative,packaging,yes,shipping_delivery,free_text_review,shopee_real_scraped
698,"Shop giao hàng em ko đc ok nha, em đặt khăn giấy đỏ giao xanh, em đặt buộc tóc đen giao hồng đỏ, cái rổ nhỏ trên hình shop khác cái rổ giao giao, thẻ bài cạo gió thì dơ với nứt tùm lum, bông tắm thì bằng nắm đấm hong biết chà đc cái gì lun á",negative,seller_service,yes,shipping_delivery,free_text_review,shopee_real_scraped
699,"Đã nhận được sản phẩm đúng như mình đặt mua, nhưng sản phẩm không còn nguyên vẹn và bị dính dơ, nước chảy tùm lum, có mùi hôi",negative,damaged_defective,no,,free_text_review,shopee_real_scraped
700,"Khăn giấy ướt thì lủng phía sau, chữ bên ngoài thì túi thì đã hơi phai",negative,damaged_defective,no,,free_text_review,shopee_real_scraped
701,Trước đây mua màu đỏ thấy ok. Nay mua 10 hộp Màu xanh thì thấy khăn nhỏ hơn màu đỏ,neutral,packaging,yes,color_design,free_text_review,shopee_real_scraped
702,Chất lượng sản phẩm: Tạm đuợc Giao hang thiếu tùm lum .ma con thieu hang gia trị cao k à 😒mua lan 1 k co lần sao .moi nguoi nen cân nhắc lai khi mua cua shop,neutral,seller_service,yes,shipping_delivery,free_text_review,shopee_real_scraped
703,Hàng giao bị thiếu sản phẩm..bị bể..shop chỉ *xin chân thành xin lỗi anh chị* và hướng dẫn trả hàng hoàn tiền..mình có nói mình đặt thêm shop giao bù món thiếu và đổi lại hàng bể..shop bảo k có dịch vụ đó..lần thứ 2 bị giao hàng thiếu cùng 1 shop..lần trc mình k có video nên k nói đc,negative,damaged_defective,yes,shipping_delivery,free_text_review,shopee_real_scraped
704,"Mua 9 hộp khăn ướt mà giao có 7 hộp . Làm ăn tệ quá nt cũng ko thèm giải quyết , toàn tl gì đâu",negative,packaging,yes,shipping_delivery,free_text_review,shopee_real_scraped
705,Đánh giá 1 sao do shop đóng gói ko kỉ. Bich khăn giấy nó rách 2 đầu luôn,negative,packaging,yes,damaged_defective,free_text_review,shopee_real_scraped
706,Mình thật sự là một người mua khá dễ tính. Nhưng thật sự không thông cảm được khi shop bán những sản phẩm bọc rất bẩn nhìn rất dơ và cũ mà vẫn còn giao cho khách hàng. Không an toàn cho khách hàng vì sản phẩm sài trực tiếp lên da,negative,packaging,yes,shipping_delivery,free_text_review,shopee_real_scraped
707,"shop bán giá thì cũng rẻ nhưng tệ gói hàng rất sơ xài,mặc dù mình đã nt riêng là gói chống sốc dùm mình nhưng ko gói,gói hàng xơ sài vô cùng ,đến được tay mình thì kệ dép đã bị móp méo và bể",negative,packaging,yes,damaged_defective,free_text_review,shopee_real_scraped
708,Khăn cũ hở lun nắp nhựa Shop bán hàg khách nt hoi sd ntn qài k tl toàn gui tn tự động thôi thật rõ chán,neutral,seller_service,no,,free_text_review,shopee_real_scraped
709,Shop quá tệ. Ship thiếu hàng mà còn vô trách nhiệm. May mà trị giá thấp. MẤY BẠN CẨN THẬN SHOP NÀY KHI ĐẶT NHIỀU MÓN GIÁ TRỊ CAO,negative,wrong_missing_item,yes,damaged_defective,free_text_review,shopee_real_scraped
710,Thiếu 2 sp ghi trả lại 16k mà bỏ 6k=)))). Sp đúng giá trị rẻ tiền nên ko đòi hỏi nhiều,positive,no_issue,yes,wrong_missing_item,free_text_review,shopee_real_scraped
711,"Không có hình ảnh , nhưng shop giao thiếu hàng mng ạ , thấy nhiều người nói giao thiếu hàng mà giờ mình bị mình mới tin👍",negative,wrong_missing_item,yes,shipping_delivery,free_text_review,shopee_real_scraped
712,"Mua nhiều sản phẩm đóng gói sơ sài,bể đồ mình nt shop giải quyết xong shop giải quyết tốt chớ bù 6k rồi 13k nhưng k hề có,điều mình cần là sự giải quyết nó hợp lý,mua hàng s nhiều mình luôn hiểu đôi lúc sai xót nhưng shop k hợp tác lắm thì phải, mua từng ấy đồ hong lẻ tui cần bù 6k hay 13k 😂",positive,packaging,yes,wrong_missing_item,free_text_review,shopee_real_scraped
713,"Bị chuột cắn. Giấy ăn mà bị chuột cắn thì bán ai dùng??? Kiểu như shop để đút xó rồi mang ra nhét tống cho khách để xả hàng ấy nhỉ? Ntin shop ko giải quyết. Đặt hàng từ 1/5 đến 5/5 vẫn ""ngừoi bán đang chuẩn bị hàng""",neutral,damaged_defective,no,,free_text_review,shopee_real_scraped
714,"Khăn to của bịch hồng , khăn nhỏ bịch xanh của shop , và có 31 tờ thôi chứ kh phải 80 tờ nhé mng",neutral,seller_service,no,,free_text_review,shopee_real_scraped
715,Chất lượng sản phẩm: tệ Không giống hàng đặt. Giấy tệ,negative,product_quality,no,,free_text_review,shopee_real_scraped
716,"Giao thiếu hàng , yêu cầu rườm rà tóm lại không muốn hoàn tiền cho khách",negative,wrong_missing_item,yes,shipping_delivery,free_text_review,shopee_real_scraped
717,Khăn ướt đặt 3 bịch shop giao 2 bich. Nt mãi shop mới tl kiu để chờ xem lại nhân viên xếp hàng như thế nào nhưng đến giờ vẫn chưa có câu tl,positive,damaged_defective,yes,shipping_delivery,free_text_review,shopee_real_scraped
718,"Đáng lẻ t k cho 1 sao nào lun, giao hàng thiếu mà còn đòi quay vdeo này nọ, ủa có 4 miếng xốp có mấy ngàn à má ơi, mai mốt có lạy t cũng k mua lần nữa, rồi gởi hàng kiểu gì bộ k kiểm hàng trước khi gởi hả j",neutral,material_comfort,yes,shipping_delivery,free_text_review,shopee_real_scraped
719,"Chất lượng sản phẩm: cb nhận hàng mà lòng chẳng thấy hài lòng một chút nào, móp, thau bể r sao sử dụng",negative,packaging,no,,free_text_review,shopee_real_scraped
720,Để đây va ko muốn nói gì thêm... trc khi đánh giá cũng ib zl cho shop 3ngay ma chưa thấy phản hồi,positive,no_issue,yes,damaged_defective,free_text_review,shopee_real_scraped
721,Mua khăn ướt. Giao cục vệ sinh toalet . Làm ăn k có tâm nha . Do mình đang cần kệ đựng chén bát . Chờ lâu r k tôi hoàn hàng . Làm gì phải để tâm vào,neutral,no_issue,no,,free_text_review,shopee_real_scraped
722,"đóng gói sản phẩm không hài lòng, quá sơ sài. giao hàng quá lâu",positive,no_issue,yes,shipping_delivery,free_text_review,shopee_real_scraped
723,"Mua cái này gửi cái kia, hàng thiếu này thiếu nọ. Kém cói, ko làm bất cứ gì dù làm sai. Quá kém",negative,no_issue,no,,free_text_review,shopee_real_scraped
724,Chất lượng sản phẩm: bt Bẹbdodnksghij skhheodod. Khiosknhd jihhdkksjshjdjhdhd,neutral,product_quality,no,,free_text_review,shopee_real_scraped
