row_index,old_sentiment,new_sentiment,reason,review_text,cleaned_review,issue
3288,negative,neutral,neutral_or_mild_mixed,Mua lần đầu thấy ổn mua tiếp Lần sau keo dì mà chặt tới độ ko tháo ra để mà dán đt thoại được luôn ??? Tứccc Sp kém,mua lần đầu thấy ổn mua tiếp lần sau keo dì mà chặt tới độ khong tháo ra để mà dán đt thoại duoc luôn tứccc san pham kém,product_quality
3293,negative,neutral,neutral_or_mild_mixed,Dan lên mờ cam k trống nhìn trộm đc nói chung1*,dan lên mờ cam khong trống nhìn trộm duoc nói chung1,product_attribute
3301,negative,neutral,neutral_or_mild_mixed,"Sản phẩm: Sản phẩm không như mô tả Không có chống nhìn trộm, thật bực mình vì bị lừa. Mình mở ra và dán lên mới nhận ra là không chống nhìn trộm, không đúng với mô tả",san pham san pham khong như mô tả khong có chống nhìn trộm thật bực mình vì bị lừa mình mở ra và dán lên mới nhận ra là khong chống nhìn trộm khong đúng với mô tả,product_attribute
3307,negative,neutral,neutral_or_mild_mixed,Sản phẩm: Sản phẩm chất lượng kém Chán chẳng muốn nói đúng tự tháo ra mà dán,san pham san pham chất lượng kém chán chẳng muốn nói đúng tự tháo ra mà dán,product_quality
3317,positive,neutral,neutral_or_mild_mixed,"Hiệu ứng làm đẹp: tạo màu Lợi ích: mùi thơm Chưa thử lên môi nên k biết lên màu đẹp k, mùi son thơm. Số đo cơ có gì đó có độ gõ đỏ gì đó có gì 0:06",hiệu ứng làm đẹp tạo màu lợi ích mùi thơm chua thử lên môi nên khong biết lên màu đẹp khong mùi son thơm số đo cơ có gì đó có độ gõ đỏ gì đó có gì 0 06,no_issue
3332,positive,neutral,neutral_or_mild_mixed,"Độ bền màu: trôi khi nói chuyện nhiều, ăn uống Son xinh, mùi như sữa dâu. Màu đẹp, đánh lên tự nhiên lắm, da mình vàng, tàn nhang, môi không được hồng đâu nhưng dùng 1 chút kem nền che viền môi, đánh lên cũng khá ổn. Ai da đẹp, ít có vấn đề mụn, thâm, ko cần da trắng đánh màu này sẽ cực xinh. Rất tự nhiên, hợp với những bạn thích nhẹ nhàng. Chụp hình thì sẽ ko ăn ảnh đâu, màu son nhẹ nhạt lắm. Biết cây 23 này lâu rồi, mình đắn đo mãi vì sợ son bóng sẽ lộ khuyết điểm môi, sợ lên ánh tím nhưng rồi vẫn mua😆. Mình chỉ mua son romand thôi. Mua cây này khá ưng ý, mn hoàn toàn có thể mua dùng trải nghiệm. Giá mình mua đc là 136.400đ",độ bền màu trôi khi nói chuyện nhiều ăn uống son xinh mùi như sữa dâu màu đẹp đánh lên tự nhiên lắm da mình vàng tàn nhang môi khong duoc hồng đâu nhưng dùng 1 chút kem nền che viền môi đánh lên cũng khá ổn ai da đẹp ít có vấn đề mụn thâm khong cần da trắng đánh màu này sẽ cực xinh rất tự nhiên hợp với những bạn thích nhẹ nhàng chụp hình thì sẽ khong ăn ảnh đâu màu son nhẹ nhạt lắm biết cây 23 này lâu rồi mình đắn đo mãi vì sợ son bóng sẽ lộ khuyết điểm môi sợ lên ánh tím nhưng rồi vẫn mua mình chỉ mua son romand thôi mua cây này khá ưng ý moi nguoi hoàn toàn có thể mua dùng trải nghiệm giá mình mua duoc là 136 400đ,no_issue
3337,neutral,positive,received_enough_or_matches_description,Độ bền màu: chưa biết Công dụng: son môi Shop đóng gói kỹ lưỡng giao hàng đúng mẫu mã còn vài độ bền hay chất lượng sản phẩm tại xài một thời gian nếu chất lượng sản phẩm ok sẽ quay lại ủng hộ cho shop tiếp tục mình cho shop bốn 🌟 0:06,độ bền màu chua biết công dụng son môi shop đóng gói kỹ lưỡng giao hàng đúng mẫu mã còn vài độ bền hay chất lượng san pham tại xài một thời gian nếu chất lượng san pham ok sẽ quay lại ủng hộ cho shop tiếp tục mình cho shop bốn 0 06,no_issue
3343,positive,negative,clear_negative_issue,màu đẹp nhg bực là lên môi mình lại vẫn bị hồng nhiều. ai da ngăm với môi ít hồng đánh đẹp nhìn tự nhiên. 0:06,màu đẹp nhg bực là lên môi mình lại vẫn bị hồng nhiều ai da ngăm với môi ít hồng đánh đẹp nhìn tự nhiên 0 06,no_issue
3350,positive,neutral,neutral_or_mild_mixed,Công dụng: đánh son Độ bền màu: 6/10 màu đẹp mùi thơm nhưng môi ai màu kiểu da ấy lên đẹp còn môi sắc hồng nhiều thì màu hơi hồng cánh sen ớ 😔 nói chung là tạm ổn thuii độ bền màu 6/10 ăn là trôi sạch nha 0:11,công dụng đánh son độ bền màu 6 10 màu đẹp mùi thơm nhưng môi ai màu kiểu da ấy lên đẹp còn môi sắc hồng nhiều thì màu hơi hồng cánh sen ớ nói chung là tạm ổn thuii độ bền màu 6 10 ăn là trôi sạch nha 0 11,no_issue
3366,negative,neutral,neutral_or_mild_mixed,"Công dụng: son Độ bền màu: bt Màu này rv hợp da ngăm nhưng k hề nha. Đánh dô tối luôn cái mặt, có trắg răng, mua rồi phải pass. Trên ảnh là có chỉnh sáng r ý 0:21",công dụng son độ bền màu binh thuong màu này rv hợp da ngăm nhưng khong hề nha đánh dô tối luôn cái mặt có trắg răng mua rồi phải pass trên ảnh là có chỉnh sáng r ý 0 21,product_attribute
3368,neutral,positive,received_enough_or_matches_description,"Công dụng: làm đẹp Độ bền màu: chưa đánh nên ch biết Thấy đóng gói kĩ càng,mùi cũng thơm,đúng mô tả. Còn ch đánh thử nên chưa biết nữa",công dụng làm đẹp độ bền màu chua đánh nên ch biết thấy đóng gói kĩ càng mùi cũng thơm đúng mô tả còn ch đánh thử nên chua biết nữa,no_issue
3376,positive,negative,clear_negative_issue,"Son có mùi sữa dâu, đánh lên màu đẹp, chuẩn nma đánh lên thì hơi bị dính dính có chút khó chịu 0:11",son có mùi sữa dâu đánh lên màu đẹp chuẩn nma đánh lên thì hơi bị dính dính có chút khó chịu 0 11,no_issue
3380,positive,neutral,neutral_or_mild_mixed,"Bao bì: romand Shop rep tin nhắn nhiệt tình, giao hàng nhanh, son đẹp màu 24 đánh lên da trắng tôn da , ko bị bóng quá còn lâu trôi hay ko thì mik ko bt, tóm lạii lên mua mn nhé 0:26",bao bì romand shop rep tin nhắn nhiệt tình giao hàng nhanh son đẹp màu 24 đánh lên da trắng tôn da khong bị bóng quá còn lâu trôi hay khong thì mik khong binh thuong tóm lạii lên mua moi nguoi nhé 0 26,no_issue
3386,positive,neutral,neutral_or_mild_mixed,Độ bền màu: trung bình Công dụng: son Dòng son bóng bình dân mà mình thấy ok nhất trong số các loại son bóng đang nổi. Màu cũng đẹp nữa 0:06,độ bền màu trung bình công dụng son dòng son bóng bình dân mà mình thấy ok nhất trong số các loại son bóng đang nổi màu cũng đẹp nữa 0 06,no_issue
3404,positive,negative,clear_negative_issue,"Gói hàng tạm Chưa test nên chưa biết màu như nào Đọc đánh giá 1 sao thấy giao về bể nắp nên cũng sợ, nhưng kh hề nha mng nhận hàng quá ok luôn nắp kh bị bể hay nứt nhaa Nên mua nha mọi ngườiiii😚",gói hàng tạm chua test nên chua biết màu như nào đọc đánh giá 1 sao thấy giao về bể nắp nên cũng sợ nhưng khong hề nha moi nguoi nhận hàng quá ok luôn nắp khong bị bể hay nứt nhaa nên mua nha mọi ngườiiii,no_issue
3405,negative,neutral,neutral_or_mild_mixed,"Mẹo: ok Lợi ích: ok Kinh nghiệm sử dụng: ok Son mình lúc khui thì bị mở nắp như kiểu hàng test ấy=))) Như mùi son thơm nha, mình chưa test màu nên chưa biết rõ nhưng màu này hot nè 0:04",mẹo ok lợi ích ok kinh nghiệm sử dụng ok son mình lúc khui thì bị mở nắp như kiểu hàng test ấy như mùi son thơm nha mình chua test màu nên chua biết rõ nhưng màu này hot nè 0 04,product_quality
3407,positive,neutral,neutral_or_mild_mixed,Độ bền màu: ko bt Công dụng: son môi Màu đẹp phù hợp với nhiều màu da. Nên mua nhé cả nhà 0:04,độ bền màu khong binh thuong công dụng son môi màu đẹp phù hợp với nhiều màu da nên mua nhé cả nhà 0 04,no_issue
3414,positive,neutral,neutral_or_mild_mixed,Làm đẹp: son Mẹo: son Bao bì: bt Săn sale có 70ka 1 cây Màu này dễ đánh lắm Mà nhanh trôi nhanh hết sonnnnn 0:07,làm đẹp son mẹo son bao bì binh thuong săn sale có 70ka 1 cây màu này dễ đánh lắm mà nhanh trôi nhanh hết sonnnnn 0 07,product_quality
3416,negative,neutral,neutral_or_mild_mixed,Công dụng: hồng môi Độ bền màu: tạm dc Mùi thơm như kẹo mút Nhanh trôi màu Bôi lớp dày n sẽ màu hồng sến Còn bôi lớp mỏng thì nhanh trôi 🥲 0:05,công dụng hồng môi độ bền màu tạm duoc mùi thơm như kẹo mút nhanh trôi màu bôi lớp dày n sẽ màu hồng sến còn bôi lớp mỏng thì nhanh trôi 0 05,product_quality
3427,positive,negative,clear_negative_issue,Độ bền màu: 8/10 Công dụng: son môi Lên môi khá là xinh màu đẹp bóng ko kén da. Khá là ưng Mk mua đc tháng r Mỗi tội là miệng thỏi son bị nứt nên son tràn ra 0:04,độ bền màu 8 10 công dụng son môi lên môi khá là xinh màu đẹp bóng khong kén da khá là ưng mk mua duoc tháng r mỗi tội là miệng thỏi son bị nứt nên son tràn ra 0 04,product_quality
3431,negative,neutral,neutral_or_mild_mixed,Sản phẩm: Sản phẩm chất lượng kém Chán chẳng muốn nói đúng tự tháo ra mà dán,san pham san pham chất lượng kém chán chẳng muốn nói đúng tự tháo ra mà dán,product_quality
3434,positive,neutral,neutral_or_mild_mixed,"Công dụng: mooi Độ bền màu: bình thường Xem review màu đẹp lắm mà nhận về tá hỏa, màu 36 này bạn nào phải da thật trắng môi thật Hồng mới đẹp không nó bởi phát sợ luôn ý. Mình thuộc môi không thâm và da sáng rồi mà vẫn kg hợp. Nói chung màu 23-24 vẫn là chân ái các bà ạ 🥲 0:05",công dụng mooi độ bền màu binh thuong xem review màu đẹp lắm mà nhận về tá hỏa màu 36 này bạn nào phải da thật trắng môi thật hồng mới đẹp khong nó bởi phát sợ luôn ý mình thuộc môi khong thâm và da sáng rồi mà vẫn kg hợp nói chung màu 23 24 vẫn là chân ái các bà ạ 0 05,no_issue
3439,positive,negative,clear_negative_issue,"Công dụng: sơn môi Độ bền màu: ko bền lắm Đẹp, hợp với tông da, không dính răng, mùi thơm. Mọi người nên mua, giống hình ảnh. Giao hàng nhanh 0:06",công dụng sơn môi độ bền màu khong bền lắm đẹp hợp với tông da khong dính răng mùi thơm moi nguoi nên mua giống hình ảnh giao hàng nhanh 0 06,no_issue
3446,negative,neutral,neutral_or_mild_mixed,"Độ bền màu: bình thường Mình cảm thấy màu này bị nhạt quá ý , đánh lên môi chỉ bóng 1 chút , thấy mọi người review đánh nhiều lớp về sau sẽ đậm nhưng chỉ hơn 1 chút xíuthôi nha . Màu này nếu muốn đậm chắc chỉ hợp với những bạn nào môi hồng hào thui á , chứ nếu môi hơi thâm 1 chút hay bị thâm nhiều thì không hợp lắm đâu , vì đánh lên môi sẽ k khác gì k đánh . Mọi người nên chọn màu nào sáng hơn 1 chút thì sẽ hợp hơn nha . Mình thấy màu này để làm son bóng thì sẽ hợp hơn .Ý kiến riêng của mình thôi ạ 0:04",độ bền màu binh thuong mình cảm thấy màu này bị nhạt quá ý đánh lên môi chỉ bóng 1 chút thấy moi nguoi review đánh nhiều lớp về sau sẽ đậm nhưng chỉ hơn 1 chút xíuthôi nha màu này nếu muốn đậm chắc chỉ hợp với những bạn nào môi hồng hào thui á chứ nếu môi hơi thâm 1 chút hay bị thâm nhiều thì khong hợp lắm đâu vì đánh lên môi sẽ khong khác gì khong đánh moi nguoi nên chọn màu nào sáng hơn 1 chút thì sẽ hợp hơn nha mình thấy màu này để làm son bóng thì sẽ hợp hơn ý kiến riêng của mình thôi ạ 0 04,product_attribute
3448,positive,negative,clear_negative_issue,"Độ bền màu: ổn Lúc mình mở nắp ra có mùi nhựa hơi khó chịu, son có cả mùi dâu lẫn mùi nhựa (?) . Lúc mình vô thức liếm môi thì hơi nhẫn nhẫn một chút. Cảm quan lên da ngăm vàng môi thâm như mình thì lên màu đẹp, hên nó không ra quá rõ màu cam 0:23",độ bền màu ổn lúc mình mở nắp ra có mùi nhựa hơi khó chịu son có cả mùi dâu lẫn mùi nhựa lúc mình vô thức liếm môi thì hơi nhẫn nhẫn một chút cảm quan lên da ngăm vàng môi thâm như mình thì lên màu đẹp hên nó khong ra quá rõ màu cam 0 23,no_issue
3450,negative,neutral,neutral_or_mild_mixed,"shop giao nhanh,đóng gói tạm ổn nhg chắc do mk không hợp màu 23 nền bị xỉn da rùi TvT 0:34",shop giao nhanh đóng gói tạm ổn nhg chắc do mk khong hợp màu 23 nền bị xỉn da rùi tvt 0 34,product_attribute
3457,negative,neutral,neutral_or_mild_mixed,Kinh nghiệm sử dụng: khong biet Lợi ích: son moi Bao bì: binh thuong Giao hàng nhanh Đóng gói cẩn thận Màu này nghe review nhiều nhưng không hợp với mình lắm Hơi trầm 0:09,kinh nghiệm sử dụng khong biet lợi ích son moi bao bì binh thuong giao hàng nhanh đóng gói cẩn thận màu này nghe review nhiều nhưng khong hợp với mình lắm hơi trầm 0 09,product_attribute
3461,neutral,negative,clear_negative_issue,"Công dụng: tô môi Độ bền màu: kém Huhu. Nay để ý lại mới thấy cọ bị cong. Giao hàng khá nhanh, gói hàng cẩn thận, dòng juicy vẫn là ok về chất son, nhưng màu 24 ít bóng, điểm trừ lớn, màu son lên không như hình mẫu, tím nhiều, da trung bình sáng dùng bị dìm da, dùng đi học hàng ngày thì tạm được. 0:07",công dụng tô môi độ bền màu kém huhu nay để ý lại mới thấy cọ bị cong giao hàng khá nhanh gói hàng cẩn thận dòng juicy vẫn là ok về chất son nhưng màu 24 ít bóng điểm trừ lớn màu son lên khong như hình mẫu tím nhiều da trung bình sáng dùng bị dìm da dùng đi học hàng ngày thì tạm duoc 0 07,product_attribute
3464,positive,neutral,neutral_or_mild_mixed,Bóng dc tầm 10’ rồi mất dần lớp bóng. Màu xinh nhưng hết bóng thì cũng ko có gì đặc biệt 0:04,bóng duoc tầm 10 rồi mất dần lớp bóng màu xinh nhưng hết bóng thì cũng khong có gì đặc biệt 0 04,no_issue
3471,negative,neutral,neutral_or_mild_mixed,"Bao bì: bth Hiệu ứng làm đẹp: bth Lợi ích: bth no chocolate, no flower, no một món gift nào luôn huh? seriously hnay là ngày valentine's day, một ngày super special của các couple, vậy mà em got nothing từ anh? really? anh có biết em đã wait all day chỉ để nhận đc một chút love và effort từ anh, mà hình như anh completely quên luôn r nhỉ, anh có really care em ko vậy , em no need một món quà luxury em only cần một chút thoughtfulness một chút romantic thôi but anh lại khiến em disappointed tràn trề Ê cái màu này đánh nó nhạt ghê á",bao bì binh thuong hiệu ứng làm đẹp binh thuong lợi ích binh thuong no chocolate no flower no một món gift nào luôn huh seriously hnay là ngày valentine s day một ngày super special của các couple vậy mà em got nothing từ anh really anh có biết em đã wait all day chỉ để nhận duoc một chút love và effort từ anh mà hình như anh completely quên luôn r nhỉ anh có really care em khong vậy em no need một món quà luxury em only cần một chút thoughtfulness một chút romantic thôi but anh lại khiến em disappointed tràn trề ê cái màu này đánh nó nhạt ghê á,product_attribute
3472,negative,positive,strong_positive_or_good_value,"Độ bền màu: bình thường Công dụng: làm đẹp thấy mng đánh đẹp lắm mà hình như lên môi t kh hợp hay sao í, cứ bị ánh tím đánh dc tầm 30p đến 1t là ngả ánh tím với cả màu hồng cánh sen=))))) giao hàng hơi lâu xíu nhé 0:14",độ bền màu binh thuong công dụng làm đẹp thấy moi nguoi đánh đẹp lắm mà hình như lên môi t khong hợp hay sao í cứ bị ánh tím đánh duoc tầm 30p đến 1t là ngả ánh tím với cả màu hồng cánh sen giao hàng hơi lâu xíu nhé 0 14,product_attribute
3476,negative,neutral,neutral_or_mild_mixed,"Tạm ổn, son thơm, nhanh trôi. Giao hàng nhanh. Hơi thất vọng cái là mới đặt tính huỷ để áp mã mà shop từ chối :)) 0:04",tạm ổn son thơm nhanh trôi giao hàng nhanh hơi thất vọng cái là mới đặt tính huỷ để áp mã mà shop từ chối 0 04,seller_service
3487,neutral,positive,strong_positive_or_good_value,"Giao nhanh cực luôn, tầm 2-3 ngày là có, tư vấn tận tình mà cây kẻ mắt hơi nhỏ so với ảnh huhu 0:07",giao nhanh cực luôn tầm 2 3 ngày là có tư vấn tận tình mà cây kẻ mắt hơi nhỏ so với ảnh huhu 0 07,product_attribute
3490,negative,neutral,neutral_or_mild_mixed,"Bình thường đếch có gì đặc biệt, son bôi lên thì đừng có bặm, lau đi để lại 1 lớp hồng cánh sen. Màu giốnh ảnh 0:05",binh thuong đếch có gì đặc biệt son bôi lên thì đừng có bặm lau đi để lại 1 lớp hồng cánh sen màu giốnh ảnh 0 05,no_issue
3494,negative,neutral,neutral_or_mild_mixed,"Lợi ích: son Bao bì: ok Hiệu ứng làm đẹp: binh thuong Bảng điện cửa cột đèn chiếu sáng là phụ kiện không thể thiếu trong lắp đặt chiếu sáng ngoài trời. Phụ kiện này được dùng cho cột đèn đường, cột đèn sân vườn. Tham khảo ngay 5 mẫu bảng điện đang được sử dụng nhiều nhất hiện nay.",lợi ích son bao bì ok hiệu ứng làm đẹp binh thuong bảng điện cửa cột đèn chiếu sáng là phụ kiện khong thể thiếu trong lắp đặt chiếu sáng ngoài trời phụ kiện này duoc dùng cho cột đèn đường cột đèn sân vườn tham khảo ngay 5 mẫu bảng điện đang duoc sử dụng nhiều nhất hiện nay,spam_irrelevant
3508,positive,neutral,neutral_or_mild_mixed,Độ bền màu: tạm ổn Công dụng: làm đẹp Son thơm. Đánh son xong trông rất tự nhiên. Môi mình hồng sẵn nên sau khi tô lên nhìn ngoài cảm giác như chưa tô sonn vậy. Có lớp bóng nhẹ 0:08,độ bền màu tạm ổn công dụng làm đẹp son thơm đánh son xong trông rất tự nhiên môi mình hồng sẵn nên sau khi tô lên nhìn ngoài cảm giác như chua tô sonn vậy có lớp bóng nhẹ 0 08,no_issue
3514,negative,neutral,neutral_or_mild_mixed,Độ bền màu: lì Công dụng: làm đẹp Màu này sao tô ra màu hồng cánh sen v ko bt 🙂,độ bền màu lì công dụng làm đẹp màu này sao tô ra màu hồng cánh sen v khong binh thuong,product_attribute
3515,negative,neutral,neutral_or_mild_mixed,"Độ bền màu: kém Công dụng: làm đẹp Shop đóng gói cẩn thận, son cầm nặng tay. Thấy các bạn khen quá trời mua về dùng thử. Đánh ra tay thấy màu cũng được đến lúc tô lên môi thì xấu thôi rồi. Chắc tại màu môi mình không hợp. Hoặc là make up thì khả năng sẽ ok hơn. Bị bóng, lau phát trôi luôn. Ai có nhu cầu mình pass lại nhé. Mình dùng không hợp.",độ bền màu kém công dụng làm đẹp shop đóng gói cẩn thận son cầm nặng tay thấy các bạn khen quá trời mua về dùng thử đánh ra tay thấy màu cũng duoc đến lúc tô lên môi thì xấu thôi rồi chắc tại màu môi mình khong hợp hoặc là make up thì khả năng sẽ ok hơn bị bóng lau phát trôi luôn ai có nhu cầu mình pass lại nhé mình dùng khong hợp,product_attribute
3519,neutral,positive,strong_positive_or_good_value,Màu son rất đẹp nha. Check mã vạch thì không thấy hiện sản phẩm nên cx không biết hàng tht hay không 0:08,màu son rất đẹp nha check mã vạch thì khong thấy hiện san pham nên cx khong biết hàng tht hay khong 0 08,product_quality
3526,negative,neutral,neutral_or_mild_mixed,"Bình thường romand hay có nhãn để dán lên son đánh dấu ngày, ko biết sao lần này không có, cuốn chống sốc hơi lỏng lẻo, không chặt, mang chống sốc ra là son tuột ra luôn🥲 0:27",binh thuong romand hay có nhãn để dán lên son đánh dấu ngày khong biết sao lần này khong có cuốn chống sốc hơi lỏng lẻo khong chặt mang chống sốc ra là son tuột ra luôn 0 27,packaging
3528,negative,neutral,neutral_or_mild_mixed,"Công dụng: tạm Độ bền màu: ko Môi mình hơi tối màu. Bôi ko thấy lên màu. Phải mấy lớp thành ra đậm và bóng ko đẹp. Mình xài cây Cezanne thấy lên màu ok và bóng cũng tốt hơn nữa. Clip: trên có bôi lót gloss, dưới ko. Bên trái con Ceza bên phải R&M 0:32",công dụng tạm độ bền màu khong môi mình hơi tối màu bôi khong thấy lên màu phải mấy lớp thành ra đậm và bóng khong đẹp mình xài cây cezanne thấy lên màu ok và bóng cũng tốt hơn nữa clip trên có bôi lót gloss dưới khong bên trái con ceza bên phải r m 0 32,product_attribute
3531,negative,neutral,neutral_or_mild_mixed,"Độ bền màu: Bình thường Công dụng: Son Sản phẩm : son lì cho môi căng mộng, đánh lên môi mình thấy không đẹp, đánh son xong lên tầm 5 phút sau lau thì hết son luôn??? Là lì dữ chưa? 0:04",độ bền màu binh thuong công dụng son san pham son lì cho môi căng mộng đánh lên môi mình thấy khong đẹp đánh son xong lên tầm 5 phút sau lau thì hết son luôn là lì dữ chua 0 04,product_quality
3539,positive,negative,clear_negative_issue,Độ bền màu: khá ổn Chịu đấy màu ổn mọi thứ đều ổn cho đến khi cái nắp bị vỡ của nó làm tôi hơi sót :)),độ bền màu khá ổn chịu đấy màu ổn mọi thứ đều ổn cho đến khi cái nắp bị vỡ của nó làm tôi hơi sót,product_quality
3540,positive,negative,clear_negative_issue,"Màu ưng lắm mn, giá tốt nữa nè, chất son rất ổn nha, mỗi tội bị nứt cái nắp thui, nên mua nhaa",màu ưng lắm moi nguoi giá tốt nữa nè chất son rất ổn nha mỗi tội bị nứt cái nắp thui nên mua nhaa,product_quality
3550,negative,neutral,neutral_or_mild_mixed,tem chỉ dán một đầu còn đầu còn lại cứ như bị bóc ra rồi chả hiểu . 0:27,tem chỉ dán một đầu còn đầu còn lại cứ như bị bóc ra rồi chả hiểu 0 27,product_quality
3554,negative,neutral,neutral_or_mild_mixed,"Update sau gần 1 tháng sd: Mình bắt đầu dùng hôm 2/8, đến bữa nay là 30/8, dùng 2 lần một ngày cho nack. Nhưng mà đến nay có không có đỡ tí nào huhu, thoa lên thì cũng thấy mịn nhma nó cứ có mảng trắng nhìn giả giả cứ k có như nâng tông😭 ( btw thì có khi còn phản tác dụng nữa). Nhưng mà t vẫn giữ niềm tin nên sẽ dùng thêm 1 tuýp ( mua ở shop khác )🥲 _______ (*) Đánh giá thật tâm đây👇 Shop giao hàng khá nhanh, hàng giao đúng, đủ số lượng. Loại này 30ml thôi nên cb đừng mong nó sẽ được nhiều nhé, với lại giá cả cũng khá rẻ rồi. Mình vừa nhận hàng thôi nên chưa biết kết quả ra sao, nma nhìn chung thì kem khá thơm, mùi dịu, k quá nồng ✨ (*)Sẽ trở lại để cập nhật kết quả sau nhé, rất mong chờ công dụng của túyp này 0:09 1,2k e1x8z7mwwh",update sau gần 1 tháng sd mình bắt đầu dùng hôm 2 8 đến bữa nay là 30 8 dùng 2 lần một ngày cho nack nhưng mà đến nay có khong có đỡ tí nào huhu thoa lên thì cũng thấy mịn nhma nó cứ có mảng trắng nhìn giả giả cứ khong có như nâng tông btw thì có khi còn phản tác dụng nữa nhưng mà t vẫn giữ niềm tin nên sẽ dùng thêm 1 tuýp mua ở shop khác đánh giá thật tâm đây shop giao hàng khá nhanh hàng giao đúng đủ số lượng loại này 30ml thôi nên cb đừng mong nó sẽ duoc nhiều nhé với lại giá cả cũng khá rẻ rồi mình vừa nhận hàng thôi nên chua biết kết quả ra sao nma nhìn chung thì kem khá thơm mùi dịu khong quá nồng sẽ trở lại để cập nhật kết quả sau nhé rất mong chờ công dụng của túyp này 0 09 1 2k e1x8z7mwwh,product_quality
3558,positive,negative,clear_negative_issue,"Mùi hương: thơm Dành cho da: tất cả Công dụng: tốt Sản phẩm Kem dưỡng trắng da này thực sự khiến tôi hài lòng! Chất kem mềm mịn, thẩm thấu nhanh vào da không gây nhờn rít. Sau khi sử dụng một thời gian, tôi cảm nhận được làn da sáng lên trông thấy, đều màu hơn. Mùi hương nhẹ nhàng, dễ chịu, không gây khó chịu. Shop đóng gói sản phẩm cẩn thận, giao hàng nhanh chóng. Tôi rất hài lòng với chất lượng sản phẩm và dịch vụ của shop. Ngoài ra, tôi cũng muốn giới thiệu thêm một số sản phẩm dưỡng trắng da khác của shop như: [Tên sản phẩm 1], [Tên sản phẩm 2]. Những sản phẩm này cũng rất hiệu quả và đáng để bạn thử. 0:04 26 bongcnguyntrn973",mùi hương thơm dành cho da tất cả công dụng tốt san pham kem dưỡng trắng da này thực sự khiến tôi hài lòng chất kem mềm mịn thẩm thấu nhanh vào da khong gây nhờn rít sau khi sử dụng một thời gian tôi cảm nhận duoc làn da sáng lên trông thấy đều màu hơn mùi hương nhẹ nhàng dễ chịu khong gây khó chịu shop đóng gói san pham cẩn thận giao hàng nhanh chóng tôi rất hài lòng với chất lượng san pham và dịch vụ của shop ngoài ra tôi cũng muốn giới thiệu thêm một số san pham dưỡng trắng da khác của shop như tên san pham 1 tên san pham 2 những san pham này cũng rất hiệu quả và đáng để bạn thử 0 04 26 bongcnguyntrn973,no_issue
3561,neutral,positive,strong_positive_or_good_value,Dành cho da: moi loai da Công dụng: dưỡng trắng Mùi hương: thơm lọ 30g ổn nên mua nha giá phù hợp vs học sinh sinh viên chưa dùng nên chưa biết xịn không 0:15 13 phamthienan1104,dành cho da moi loai da công dụng dưỡng trắng mùi hương thơm lọ 30g ổn nên mua nha giá phù hợp vs học sinh sinh viên chua dùng nên chua biết xịn khong 0 15 13 phamthienan1104,no_issue
3564,positive,neutral,neutral_or_mild_mixed,"Công dụng: giảm thăm Dành cho da: all Mùi hương: thơm nha Giao nhanh,sale đc giá rẻ,nhận hàng test thấy ok,mùi rất thơm,còn có giảm thâm chưa thì chx bt, họp nhỏ xinh 0:31 12 n*****t",công dụng giảm thăm dành cho da all mùi hương thơm nha giao nhanh sale duoc giá rẻ nhận hàng test thấy ok mùi rất thơm còn có giảm thâm chua thì chua binh thuong họp nhỏ xinh 0 31 12 n t,no_issue
3567,negative,neutral,neutral_or_mild_mixed,Kinh nghiệm sử dụng: toi Hương thơm: thom Lợi ích: trsng da Giao hàng nhanhhhh có hàng sớm. Lọ mini nhỏ xíu chắc để dễ mang theo người. Thơm lừmg á được mùi thơm còn trắng không thì không biết nữa 0:07 8 t*****0,kinh nghiệm sử dụng toi hương thơm thom lợi ích trsng da giao hàng nhanhhhh có hàng sớm lọ mini nhỏ xíu chắc để dễ mang theo người thơm lừmg á duoc mùi thơm còn trắng khong thì khong biết nữa 0 07 8 t 0,no_issue
3574,positive,neutral,neutral_or_mild_mixed,"Mùi hương: thom Công dụng: dưỡng trắng da Dành cho da: nách, gối Tuýp nhỏ xinh hàng chính hãng mùi thơm nhẹ giúp giảm mồ hôi chưa biết công dụng như nào mình sẽ kiên trì sử dụng 0:13 2 t*****y",mùi hương thom công dụng dưỡng trắng da dành cho da nách gối tuýp nhỏ xinh hàng chính hãng mùi thơm nhẹ giúp giảm mồ hôi chua biết công dụng như nào mình sẽ kiên trì sử dụng 0 13 2 t y,no_issue
3582,positive,neutral,neutral_or_mild_mixed,"Bao bì: thiết kế bao bìa đẹp Lợi ích: làm sáng da Hương thơm: thơm Sản phẩm có mùi hương thơm, nếu xài ban ngày mình nghĩ nên 6 tiếng bôi 1 lần thì mới ngăn mùi ở dưới cánh tay lâu, chắc xài ban đêm oke hơn, mới xài nên chưa biết có trắng hay ko 0:12 1 mclanhoa460",bao bì thiết kế bao bìa đẹp lợi ích làm sáng da hương thơm thơm san pham có mùi hương thơm nếu xài ban ngày mình nghĩ nên 6 tiếng bôi 1 lần thì mới ngăn mùi ở dưới cánh tay lâu chắc xài ban đêm oke hơn mới xài nên chua biết có trắng hay khong 0 12 1 mclanhoa460,no_issue
